id_student,code_module,code_presentation,final_result,gender,age_band,disability,cluster,pca_x,pca_y
2411661,AAA,2013J,Fail,F,0-35,N,2,-0.27817710588073286,0.31445036422304445
2411778,AAA,2013J,Withdrawn,M,0-35,N,2,0.6956217996834626,0.31267338437076214
2412002,AAA,2013J,Distinction,M,35-55,N,1,2.2909787982107126,0.35549141330896117
2412967,AAA,2013J,Pass,F,35-55,N,1,1.7575190165542158,-0.29722258114905553
2429854,AAA,2013J,Withdrawn,M,35-55,Y,2,-0.6411402755982654,0.2912510451627341
2437837,AAA,2013J,Pass,F,0-35,N,2,1.32080620539546,-0.4158665597399679
2449878,AAA,2013J,Pass,F,0-35,N,2,-0.37294947233941106,-0.6432004609041908
2456480,AAA,2013J,Fail,M,35-55,N,0,-1.4377685528640411,0.3173468921701079
2457256,AAA,2013J,Pass,M,35-55,N,2,0.5935312311839612,1.5685554666273558
2458355,AAA,2013J,Pass,M,35-55,N,1,2.984390827231869,-0.057348905215598815
2460080,AAA,2013J,Pass,M,55<=,N,1,2.4905632192510145,-0.2378586215413084
2461190,AAA,2013J,Fail,M,55<=,N,2,-0.09873591965698351,-0.6711497485418234
2469673,AAA,2013J,Fail,F,35-55,N,2,-0.5682324879049961,-0.684364525588577
2470694,AAA,2013J,Withdrawn,F,55<=,N,2,0.5503394042751897,-0.47154542685381423
2479954,AAA,2013J,Pass,M,0-35,N,2,-0.13620925830136513,-0.6740889209679953
2481901,AAA,2013J,Pass,M,35-55,N,2,1.0902337409751306,-0.47815220129228675
2482700,AAA,2013J,Pass,M,0-35,N,2,0.7197639759518513,0.5741405938065471
2486127,AAA,2013J,Pass,F,0-35,N,2,0.6220963629165345,0.5667262569087825
2498700,AAA,2013J,Pass,F,0-35,N,1,1.2755564618435105,2.8119596203007564
2516503,AAA,2013J,Pass,M,35-55,N,1,2.0660269214161784,-0.17519115727281165
2518069,AAA,2013J,Pass,M,0-35,N,2,0.9348046950521839,-0.496421613672588
2521459,AAA,2013J,Pass,F,0-35,N,2,0.21991144197186113,-0.5529385687650195
2523736,AAA,2013J,Pass,M,55<=,N,2,-0.3956921249150265,0.4452539943306193
2529279,AAA,2013J,Pass,F,35-55,N,2,0.527271210467723,-0.5919784931459909
2532302,AAA,2013J,Pass,F,0-35,N,2,0.28447954660254954,-0.5799502405110064
2536991,AAA,2013J,Distinction,M,55<=,N,2,0.6061029004853535,-0.5228116564494333
2542724,AAA,2013J,Withdrawn,F,0-35,N,0,-1.7192004370706804,-0.7941735534338799
2550279,AAA,2013J,Pass,F,35-55,N,1,1.8373597794378622,-0.2774204194240722
2551220,AAA,2013J,Pass,F,0-35,N,2,0.782320755543027,-0.4120091391682808
2552472,AAA,2013J,Withdrawn,F,35-55,N,2,-0.350693382786431,0.21818467694301238
2555340,AAA,2013J,Pass,F,35-55,N,1,2.5733511294213076,-0.15972502199899877
2557283,AAA,2013J,Pass,M,55<=,N,1,3.9557873812784714,0.20703912371870212
2559575,AAA,2013J,Pass,M,0-35,N,2,0.0339331536871594,-0.6394715114256605
2562034,AAA,2013J,Pass,M,0-35,N,2,-0.26600883149057053,-0.748961920293556
2566163,AAA,2013J,Pass,F,0-35,N,2,0.794296887067404,-0.5272511676537874
2566592,AAA,2013J,Pass,F,35-55,N,2,0.6423438632050329,-0.5390492335443452
2569324,AAA,2013J,Withdrawn,M,0-35,N,0,-1.8091086413442683,0.20018559512558343
2574528,AAA,2013J,Pass,M,35-55,N,2,0.31995161975885905,-0.5469951542964101
2574583,AAA,2013J,Pass,M,35-55,N,2,1.4176875062270178,-0.4284102552489515
2576122,AAA,2013J,Withdrawn,M,0-35,N,2,-0.9213373887241972,-0.7945730855776402
2578995,AAA,2013J,Pass,F,0-35,Y,2,1.0145202607292396,-0.4259999698723916
2586560,AAA,2013J,Pass,F,35-55,N,1,1.5494992105675185,-0.36005898791540003
2594139,AAA,2013J,Pass,F,0-35,N,2,1.2933239766076876,-0.6186649429906282
2598871,AAA,2013J,Pass,F,35-55,N,2,1.256741135170029,-0.41325938544115143
2599352,AAA,2013J,Pass,F,0-35,N,2,0.46791015944356107,0.46586726804607276
2600688,AAA,2013J,Pass,M,0-35,N,2,0.08153172937564791,-0.7067464240886
2606098,AAA,2013J,Pass,F,0-35,N,2,-0.1615644838961635,-0.6453708565531431
2613116,AAA,2013J,Pass,F,35-55,N,2,0.732282482020986,-0.6228293000412405
2617002,AAA,2013J,Pass,F,0-35,N,2,0.6081042526301528,-0.5170423643498046
2620584,AAA,2013J,Fail,M,0-35,Y,0,-1.9361511099272424,-0.7986571732002379
2639449,AAA,2013J,Pass,M,0-35,N,2,-0.5007061133121943,0.4015209078841715
2639540,AAA,2013J,Pass,F,35-55,N,2,1.0841466171754732,-0.3772041288291536
2639641,AAA,2013J,Pass,M,35-55,N,1,1.1495863054128217,0.6927633360199508
2641155,AAA,2013J,Pass,M,35-55,N,1,2.555605643351459,-0.06722037038970265
2643002,AAA,2013J,Pass,F,35-55,N,2,0.776209722143297,-0.3856191550380431
2645733,AAA,2013J,Pass,F,0-35,N,2,0.8103743595206929,1.6393725256311282
2649826,AAA,2013J,Distinction,M,35-55,N,1,3.2613266246257586,0.0416473370312182
2650282,AAA,2013J,Pass,M,35-55,N,2,0.11532470585171632,-0.6273121747732873
2664024,AAA,2013J,Pass,M,35-55,N,2,0.11002769100826239,-0.5767368735238428
2666246,AAA,2013J,Pass,M,0-35,N,2,-0.04185859080925602,-0.6475739376629616
2669816,AAA,2013J,Fail,M,0-35,N,2,-0.6768374769074295,-0.675791573061211
2671132,AAA,2013J,Pass,M,55<=,N,1,2.0817708103522756,-0.3307075073149712
2676809,AAA,2013J,Fail,F,0-35,N,0,-1.231342924858893,0.8457000813751755
2678643,AAA,2013J,Pass,F,0-35,N,2,1.1979614006521122,-0.43454793642705275
2685865,AAA,2013J,Pass,F,0-35,N,1,2.1028984611658466,-0.19340728533063686
2688067,AAA,2013J,Pass,M,0-35,N,2,-0.2280503295289963,-0.7610083298721517
2689958,AAA,2013J,Distinction,M,35-55,N,1,2.683484494155463,0.01780504983378759
2691206,AAA,2013J,Distinction,F,0-35,N,1,1.857311317076098,-0.24399199848493297
2691244,AAA,2013J,Pass,M,35-55,N,2,-0.5649196378607434,1.4821640037115817
2694424,AAA,2013J,Pass,M,35-55,N,1,2.433924081201249,0.9501587036193522
2698257,AAA,2013J,Pass,M,0-35,N,2,0.004531822970092761,0.44495702537822923
6516,AAA,2014J,Pass,M,55<=,N,1,1.755080434818113,-0.2913825373374993
24734,AAA,2014J,Pass,F,0-35,N,2,-0.4947055999161331,-0.6042219096700203
26192,AAA,2014J,Distinction,F,35-55,N,2,1.3482726644854535,-0.41117892105122716
28061,AAA,2014J,Pass,M,35-55,N,2,1.0759472952538363,-0.3703680064438281
31600,AAA,2014J,Pass,F,0-35,N,2,-0.4158841406274634,-0.7169285682826713
46844,AAA,2014J,Pass,M,35-55,N,2,-0.42447196206335525,-0.6449708761069011
52765,AAA,2014J,Pass,F,35-55,N,1,2.3851382104653887,0.9736862353186636
55104,AAA,2014J,Pass,F,0-35,N,2,0.42418368735723083,-0.52649577293324
58071,AAA,2014J,Pass,M,55<=,N,1,2.189517380553378,-0.26656023330041223
58316,AAA,2014J,Pass,F,0-35,N,2,0.5749972998741127,0.5398853747430822
62487,AAA,2014J,Pass,F,0-35,N,2,-0.04848089958715913,-0.6199878033101476
63165,AAA,2014J,Pass,M,35-55,N,2,0.0779642193197879,-0.527941702309867
65002,AAA,2014J,Fail,F,0-35,N,3,-1.2082789603267026,0.607386236368004
70011,AAA,2014J,Pass,F,0-35,N,1,3.388955607265002,0.1145847212820539
75255,AAA,2014J,Pass,M,0-35,N,2,0.3335415934805987,0.46852881059862966
79403,AAA,2014J,Withdrawn,M,35-55,N,2,0.7728040551201385,-0.5802459530851148
85092,AAA,2014J,Pass,F,0-35,N,2,-0.43732670761781395,-0.6781063535409712
85144,AAA,2014J,Pass,M,35-55,N,2,0.11992182504934114,-0.5770170811486327
85302,AAA,2014J,Pass,M,35-55,N,2,1.2250692635593108,-0.37689491012249293
87431,AAA,2014J,Withdrawn,M,35-55,N,2,-0.35853013771612885,-0.7086711778452115
94961,AAA,2014J,Pass,M,35-55,N,3,0.061526595421162365,0.8608918366156448
95755,AAA,2014J,Withdrawn,M,0-35,N,2,-0.7638686921856639,-0.7012271134476972
101116,AAA,2014J,Pass,F,35-55,N,2,1.0678675912177598,-0.41012049409401446
107489,AAA,2014J,Pass,F,0-35,N,1,2.2007318668077316,-0.16008167295994866
108872,AAA,2014J,Pass,M,55<=,N,2,0.5473440752739237,-0.5308517577129326
109155,AAA,2014J,Pass,F,0-35,N,1,1.484405591071677,-0.30684020886564384
111512,AAA,2014J,Fail,M,0-35,N,0,-1.727775393754784,-0.7390513665335422
117818,AAA,2014J,Pass,F,35-55,N,2,0.7240882477961633,-0.4761577124206751
119902,AAA,2014J,Withdrawn,F,35-55,N,2,0.9196776378275436,-0.47165747245720524
121349,AAA,2014J,Pass,F,35-55,N,3,1.3208072437657539,0.9412182967054471
124064,AAA,2014J,Distinction,F,0-35,N,1,1.4053093984070455,0.7107142552355936
125018,AAA,2014J,Pass,M,35-55,N,2,1.1350948517796653,-0.39697450304521253
129955,AAA,2014J,Withdrawn,M,0-35,N,3,0.29634621065236444,0.7940818919896783
130034,AAA,2014J,Pass,F,35-55,N,2,0.8824085642680763,-0.4526166548436778
130547,AAA,2014J,Pass,F,35-55,N,2,0.4631173627527005,-0.5400383397966776
130636,AAA,2014J,Pass,M,0-35,N,2,-0.5671943741222413,-0.7070579383193083
131390,AAA,2014J,Pass,M,35-55,N,2,-0.3755238665168354,-0.7631591010898171
133816,AAA,2014J,Pass,F,35-55,N,1,1.9197815780960943,-0.27005608838642386
133922,AAA,2014J,Pass,M,0-35,N,2,0.011220296355018684,-0.6218985606019597
135335,AAA,2014J,Withdrawn,F,0-35,N,0,-2.595189447270632,1.6848440503239894
135400,AAA,2014J,Pass,F,35-55,Y,3,-0.6128082964370323,0.7035125267033975
135471,AAA,2014J,Distinction,M,35-55,N,1,1.469505717380723,-0.3918675738284905
139033,AAA,2014J,Fail,M,35-55,N,2,-0.04295022305156139,-0.5987104348352341
141377,AAA,2014J,Pass,M,0-35,N,3,-0.8966929430412427,3.349005694421072
141506,AAA,2014J,Fail,M,35-55,N,2,-0.5913453926323232,-0.7698069915994527
146503,AAA,2014J,Pass,M,35-55,Y,2,-0.47114898607361405,0.43689144635729815
147756,AAA,2014J,Pass,M,0-35,N,3,0.0638127244043604,1.9101003961741227
148993,AAA,2014J,Pass,F,35-55,Y,3,1.1665441245752648,1.0589565145200226
149741,AAA,2014J,Pass,F,35-55,N,2,1.1270820400536359,-0.43338329684533533
149962,AAA,2014J,Pass,M,0-35,N,2,-0.6803510903490639,-0.7195405824542273
151587,AAA,2014J,Withdrawn,F,0-35,N,2,-0.8883641423069805,0.30322226891306914
152668,AAA,2014J,Withdrawn,F,0-35,N,2,-0.4534479356630415,-0.7276027570462984
155984,AAA,2014J,Pass,F,0-35,N,3,0.633723496882413,1.9959404829323466
158707,AAA,2014J,Withdrawn,F,0-35,N,1,1.9807570202754758,-0.32878872617499666
159954,AAA,2014J,Withdrawn,M,35-55,N,3,-0.1863150485324025,0.8162716020878075
164944,AAA,2014J,Pass,F,0-35,Y,2,0.5265733641822258,-0.4309694372089063
165226,AAA,2014J,Fail,F,0-35,N,2,0.10667619464374298,-0.7580164096292912
167961,AAA,2014J,Pass,M,55<=,N,2,1.2644002387586564,-0.40144307327861956
174024,AAA,2014J,Pass,M,35-55,N,2,0.22572060165135388,-0.6827950400883395
174094,AAA,2014J,Pass,F,35-55,Y,1,3.0680918607935586,-0.02716340759366381
174745,AAA,2014J,Pass,F,35-55,N,2,0.6662179394078667,-0.6195351995530957
175447,AAA,2014J,Pass,M,35-55,N,1,1.8865881535920939,-0.18151897402499623
175772,AAA,2014J,Withdrawn,F,35-55,N,1,0.7454875037891446,3.0781807395036203
183057,AAA,2014J,Pass,M,0-35,N,2,0.2207719090919742,-0.5999225662925006
185350,AAA,2014J,Fail,M,35-55,N,2,-0.5160670315889352,-0.6938885965174343
188278,AAA,2014J,Pass,M,35-55,N,1,1.4630636028018593,1.1829303680525243
199636,AAA,2014J,Pass,M,35-55,N,2,0.9140902158629588,-0.4924505955002091
199897,AAA,2014J,Pass,M,35-55,N,2,1.1516055651049693,-0.36607236471399385
200804,AAA,2014J,Pass,M,0-35,N,2,0.10537911002255519,-0.5959274917500684
205494,AAA,2014J,Pass,M,35-55,N,2,0.6173723282041905,-0.6277461757010777
228021,AAA,2014J,Distinction,M,35-55,N,1,2.4363705458945297,-0.12321425811187695
228383,AAA,2014J,Pass,M,0-35,N,2,1.2534758745769545,-0.46904902122080994
232307,AAA,2014J,Pass,M,35-55,N,2,0.04668020488962437,-0.6768737691099795
235068,AAA,2014J,Pass,F,35-55,N,1,1.5238360632856958,-0.299510754278687
235507,AAA,2014J,Pass,M,0-35,N,3,-0.007350448943213499,3.0642900391860026
236875,AAA,2014J,Pass,M,0-35,N,2,-0.837140106475511,-0.6466746273907753
237274,AAA,2014J,Pass,M,0-35,N,1,1.2908726981517935,-0.3052944225691734
243510,AAA,2014J,Fail,F,0-35,N,2,-0.5217520303771228,-0.645500077832902
244246,AAA,2014J,Pass,F,0-35,N,2,0.6553989753225123,-0.49494120297102717
248581,AAA,2014J,Distinction,F,0-35,N,1,1.7508538132842206,-0.3362439364454527
252073,AAA,2014J,Pass,F,35-55,N,2,-0.25986525827428314,0.4815284669514997
254625,AAA,2014J,Distinction,M,35-55,N,2,1.1529877101328412,-0.4294314523886238
258587,AAA,2014J,Distinction,M,35-55,N,1,3.69538033907636,0.04657666860215308
260355,AAA,2014J,Withdrawn,F,35-55,N,0,-3.099201549514613,1.7162698822080464
260623,AAA,2014J,Pass,M,0-35,N,2,0.45625684131141686,-0.5295556542059652
263251,AAA,2014J,Pass,M,35-55,N,2,1.4343540328240367,-0.4437311978166326
263543,AAA,2014J,Pass,M,35-55,N,2,1.1502559552158322,-0.35643717010946513
263952,AAA,2014J,Distinction,M,35-55,N,2,0.938357169318956,-0.5132125930432975
266524,AAA,2014J,Pass,F,0-35,N,0,-1.0565850912563812,2.4561970697575486
268733,AAA,2014J,Fail,M,0-35,N,0,-2.320497762077522,1.6469084842591526
273346,AAA,2014J,Pass,M,35-55,N,1,1.4125841428033896,-0.36443548167963646
274947,AAA,2014J,Withdrawn,M,0-35,N,2,-0.7713284573766753,0.340141366088772
275674,AAA,2014J,Withdrawn,F,0-35,N,2,0.5515561928501954,-0.42343749287722665
275792,AAA,2014J,Pass,F,0-35,N,2,-0.04780635656094995,-0.6104779794224431
277123,AAA,2014J,Fail,F,35-55,N,2,-0.508391516570433,-0.6522343379816731
277880,AAA,2014J,Withdrawn,F,0-35,N,3,-1.4037343554941155,1.6821508490290724
281077,AAA,2014J,Pass,F,0-35,N,2,0.18077908598986847,-0.5642981999960051
281636,AAA,2014J,Pass,F,0-35,N,1,1.5491006243859031,-0.3164112345213223
285315,AAA,2014J,Pass,M,0-35,N,2,0.5208522352492785,-0.6097075495188523
287040,AAA,2014J,Pass,F,35-55,N,2,1.041400036143921,0.11231705060493799
287204,AAA,2014J,Pass,M,0-35,N,2,0.8238140694543747,-0.5092459585944724
287210,AAA,2014J,Pass,M,35-55,N,1,2.3733681561520648,-0.1476347299027854
288994,AAA,2014J,Fail,M,0-35,N,0,-1.736838180190475,0.20701656523092532
289449,AAA,2014J,Pass,M,35-55,N,2,0.8257210821144689,-0.48733927275612543
290164,AAA,2014J,Pass,F,35-55,N,1,2.663227247154731,-0.05337874695172119
292525,AAA,2014J,Pass,M,0-35,N,2,-0.2693779359127036,-0.7074150331361014
292775,AAA,2014J,Pass,M,0-35,N,2,0.9497158183351722,-0.43778542342080123
293824,AAA,2014J,Pass,F,35-55,N,1,4.052362950591984,0.2868390445725675
294496,AAA,2014J,Pass,M,35-55,Y,2,1.1033736409633588,-0.390899935886575
294655,AAA,2014J,Fail,M,35-55,N,1,1.5294375867857337,-0.3941044505146875
295060,AAA,2014J,Fail,M,0-35,N,2,0.4632044625335723,-0.4290864643190637
295075,AAA,2014J,Pass,M,55<=,N,2,0.9225262780561286,-0.6213004898369001
296424,AAA,2014J,Pass,M,35-55,N,2,1.170782658442527,-0.38831738202508703
298034,AAA,2014J,Fail,M,35-55,N,2,0.9854588507464997,0.5260689171797595
298838,AAA,2014J,Pass,F,0-35,N,2,0.971746379865205,-0.441595812064378
301967,AAA,2014J,Pass,M,0-35,N,2,-0.838619350997112,-0.6661763411166712
302476,AAA,2014J,Distinction,M,0-35,N,2,1.1712376450708482,-0.39927920262568334
303521,AAA,2014J,Pass,F,35-55,N,1,4.027844929902506,0.004332623563747459
303985,AAA,2014J,Pass,F,0-35,N,3,-0.4408972274073942,0.7118748202937204
304465,AAA,2014J,Pass,F,0-35,N,1,2.253842148097191,-0.15750901761626915
306646,AAA,2014J,Pass,M,0-35,N,2,-0.879867539772839,-0.7032633802338456
309142,AAA,2014J,Pass,F,35-55,N,2,-0.2769007007313339,-0.6361099657639658
310412,AAA,2014J,Pass,F,35-55,N,1,1.5880877643172786,-0.44939102800569114
311235,AAA,2014J,Pass,M,35-55,N,2,0.26074265995763185,-0.6061254664666915
311659,AAA,2014J,Fail,M,0-35,N,0,-2.209007895300415,0.2570551669435742
313937,AAA,2014J,Pass,M,35-55,N,1,3.7651194320170323,0.18105812529985288
315076,AAA,2014J,Pass,M,0-35,N,2,0.6488764257008766,-0.4589002751417893
315744,AAA,2014J,Distinction,M,35-55,N,1,2.5011801634222044,-0.16097074977211337
323370,AAA,2014J,Pass,F,0-35,N,2,0.9312776092427681,0.6198558964351185
323805,AAA,2014J,Withdrawn,F,0-35,N,0,-3.0885523044361967,1.3310768017082726
328024,AAA,2014J,Pass,M,35-55,N,1,1.2258128677302593,-0.3741553032307389
328734,AAA,2014J,Withdrawn,F,0-35,N,0,-3.0885523044361967,1.3310768017082726
329659,AAA,2014J,Fail,F,0-35,Y,2,-0.4807919581189213,-0.6799877457929514
330594,AAA,2014J,Pass,M,0-35,N,2,0.5139102842883405,-0.45967773813002705
331358,AAA,2014J,Distinction,F,35-55,N,1,2.1789898858833783,1.2466477630158084
332884,AAA,2014J,Pass,M,0-35,N,2,1.062329240982389,-0.36923070376571065
334441,AAA,2014J,Fail,M,0-35,N,2,-0.6923663276485413,-0.6249033481513548
335247,AAA,2014J,Pass,M,0-35,N,2,-0.07406496466987018,-0.6179085969171676
335764,AAA,2014J,Pass,F,0-35,N,3,0.8118331115832743,0.9771463149608413
337748,AAA,2014J,Withdrawn,F,0-35,N,0,-1.443307420676785,0.22850854383077848
338407,AAA,2014J,Pass,M,35-55,N,2,-0.29625541126847604,-0.7118606712370732
341876,AAA,2014J,Withdrawn,M,0-35,N,2,0.19343630733743963,0.46519851099434173
342007,AAA,2014J,Pass,F,0-35,N,3,1.4234521796256983,1.07266777524652
345440,AAA,2014J,Pass,M,0-35,N,2,-0.495248574296286,-0.7204633200267644
345519,AAA,2014J,Pass,F,0-35,N,2,0.4759330706276259,-0.5230148936264519
346118,AAA,2014J,Pass,F,35-55,N,2,0.011047113596263819,0.3773113909358488
348275,AAA,2014J,Withdrawn,M,35-55,N,2,-0.6504061821803784,0.32211739560771085
348807,AAA,2014J,Pass,M,35-55,N,2,-0.2378372014845341,-0.6781891028857456
350156,AAA,2014J,Pass,M,0-35,N,2,-0.6943332463616003,0.4238670636189945
350939,AAA,2014J,Pass,M,0-35,N,2,0.7251323267601583,-0.48290144724685136
351336,AAA,2014J,Pass,F,0-35,N,2,0.3993385574535133,-0.4673867423387972
353665,AAA,2014J,Pass,M,35-55,N,2,-0.37131774183516847,-0.6497725383985444
354170,AAA,2014J,Fail,F,0-35,N,2,0.220857480347807,-0.5483601996377102
356170,AAA,2014J,Pass,M,0-35,N,2,-0.06725676052193534,-0.6674991141203406
358182,AAA,2014J,Pass,M,0-35,N,2,0.9936953240340577,0.628790494249258
364957,AAA,2014J,Pass,F,35-55,N,2,0.7625172579820881,-0.4483488707834388
369834,AAA,2014J,Withdrawn,M,0-35,N,2,0.716403512121934,-0.45737502722928935
371710,AAA,2014J,Pass,M,0-35,N,1,1.9341301835056008,-0.3750924938101922
373872,AAA,2014J,Pass,F,0-35,N,2,0.6824188722942615,-0.559623162927821
375260,AAA,2014J,Pass,M,0-35,N,2,0.6421512428012802,-0.38427174839347195
375646,AAA,2014J,Pass,M,0-35,N,2,-0.17266210256646874,0.4059796795368305
377546,AAA,2014J,Distinction,M,0-35,Y,2,0.9885474536382001,0.6592671717671528
381642,AAA,2014J,Withdrawn,F,0-35,N,2,0.6667591016199547,-0.4697271082792931
382095,AAA,2014J,Pass,M,0-35,N,1,1.5129960643583737,-0.3065327077182262
383180,AAA,2014J,Withdrawn,F,0-35,N,2,-0.07311526485786055,-0.6938906153580354
383600,AAA,2014J,Pass,M,0-35,N,2,0.2055487973471039,-0.68844093532512
383723,AAA,2014J,Pass,M,55<=,N,1,3.831426375375931,0.21455137762812918
384203,AAA,2014J,Pass,M,0-35,N,1,2.9421394366172517,1.0166406946697095
384725,AAA,2014J,Pass,F,35-55,N,1,2.393268257049431,-0.17495262653516166
387533,AAA,2014J,Fail,M,35-55,N,2,-0.17128890043657566,-0.6631306181591908
387954,AAA,2014J,Withdrawn,F,35-55,N,0,-1.2006547645984509,-0.7982002157694067
388147,AAA,2014J,Fail,F,35-55,N,0,-1.4926037821096805,3.422307811421806
390890,AAA,2014J,Pass,M,0-35,N,3,-0.47710061032210516,1.2956370075429233
391249,AAA,2014J,Distinction,M,35-55,N,1,1.7000935238285009,-0.3204084434533172
396599,AAA,2014J,Fail,F,0-35,Y,2,-0.23367605234380526,0.4304188474001674
396655,AAA,2014J,Fail,F,0-35,Y,0,-0.9523384071626917,1.4767989341701924
398171,AAA,2014J,Pass,F,0-35,N,2,0.7622059788821882,0.607628521891986
398349,AAA,2014J,Pass,F,0-35,N,1,2.047431693264148,-0.2006334369322935
400147,AAA,2014J,Pass,M,35-55,N,2,-0.6006055138762183,-0.667735631489177
400682,AAA,2014J,Pass,F,0-35,N,2,0.22110357469010222,-0.528979467569845
401404,AAA,2014J,Pass,M,0-35,N,2,0.6108301006065769,1.6079320606663026
402204,AAA,2014J,Pass,M,35-55,N,2,0.2837655401143342,-0.6059249683144271
402727,AAA,2014J,Pass,F,0-35,Y,2,-0.2264929129067107,-0.6377658201983898
402961,AAA,2014J,Pass,F,35-55,N,1,2.1850532117703794,-0.1855171082952764
404356,AAA,2014J,Pass,F,0-35,N,2,0.9652574702488868,-0.4492428786456746
406671,AAA,2014J,Pass,M,35-55,N,2,-0.1539526713189555,-0.7002845722855296
406682,AAA,2014J,Distinction,M,55<=,N,1,1.694026576737816,-0.3198195255651268
409100,AAA,2014J,Pass,M,35-55,N,1,1.534962577069805,-0.3681271524738736
409703,AAA,2014J,Pass,M,0-35,N,1,1.4861020106076201,0.7203638518740346
410092,AAA,2014J,Pass,F,35-55,N,2,-0.24628105336391226,-0.719018003404314
411971,AAA,2014J,Pass,M,0-35,N,2,0.6970109466657728,-0.5696717682016605
415969,AAA,2014J,Fail,M,35-55,N,3,-1.3940452106715437,0.6671986367220097
418731,AAA,2014J,Fail,M,0-35,N,2,-1.1687126963373111,-0.17550968728308067
421455,AAA,2014J,Pass,F,0-35,N,2,0.7995327885295631,-0.45334220406854114
424577,AAA,2014J,Pass,M,0-35,N,2,0.9894933364739206,0.6033881436794165
429858,AAA,2014J,Distinction,M,0-35,N,2,-0.8643578682997914,3.4303765228563003
431025,AAA,2014J,Fail,M,0-35,N,2,-0.7623081520497212,0.8451281345545231
439305,AAA,2014J,Pass,M,35-55,N,2,0.04951637337108449,-0.6575358463934495
440319,AAA,2014J,Withdrawn,F,0-35,N,2,-0.3360766198174731,-0.6661510324528397
442064,AAA,2014J,Pass,F,0-35,N,2,-0.6497513239559082,0.36555982356655475
442132,AAA,2014J,Pass,M,0-35,N,2,-0.6481393401523744,-0.7065382661900196
446108,AAA,2014J,Pass,M,0-35,N,2,-0.1311551573835202,0.4865193558956268
447481,AAA,2014J,Pass,M,0-35,N,2,-0.4548113012709164,-0.6420111586172665
468120,AAA,2014J,Fail,M,0-35,N,0,-1.5216001145123323,0.2881519217991703
468694,AAA,2014J,Withdrawn,M,0-35,N,2,-0.414254340539692,0.3577846190272517
470588,AAA,2014J,Withdrawn,M,35-55,N,3,-0.585578364950171,0.642124512992576
470982,AAA,2014J,Pass,F,35-55,N,3,0.25663064704783595,1.918772657816623
476603,AAA,2014J,Distinction,M,0-35,N,2,0.4842612306512425,0.49698033677183673
481022,AAA,2014J,Fail,M,0-35,N,0,-1.6164792343819494,1.3368782948669737
483800,AAA,2014J,Pass,F,0-35,N,2,0.4862404570019624,0.5234819377617403
484897,AAA,2014J,Pass,F,0-35,N,2,-0.149267882763881,0.44746525112831875
485962,AAA,2014J,Pass,F,0-35,N,2,0.3560191977168677,0.5156702025577242
488382,AAA,2014J,Withdrawn,F,0-35,N,0,-3.0885523044361967,1.3310768017082726
488990,AAA,2014J,Pass,M,35-55,N,2,-0.1708575841074078,-0.6233900494209855
500113,AAA,2014J,Pass,M,0-35,N,2,-0.18996491738059001,0.32214329530725017
503889,AAA,2014J,Pass,F,0-35,N,1,1.411696703289247,-0.2807919822928045
514526,AAA,2014J,Withdrawn,M,0-35,Y,0,-2.3380564051672437,0.2512834320537041
518808,AAA,2014J,Pass,F,0-35,N,2,0.8067259291443231,-0.5837161209514683
522482,AAA,2014J,Withdrawn,F,0-35,N,2,-0.9722733844940473,-0.27096076087218035
527100,AAA,2014J,Distinction,M,0-35,N,2,0.4641915990756539,0.41589369726103875
527801,AAA,2014J,Fail,M,35-55,N,2,-0.4182237510028365,0.41307147497050145
533068,AAA,2014J,Pass,M,0-35,N,2,-0.43589953978816653,-0.6720436347010567
537081,AAA,2014J,Fail,F,0-35,N,2,-0.2617410613338635,0.4690451487908105
544253,AAA,2014J,Pass,M,35-55,N,1,1.5205620002152476,0.7598114629766309
548120,AAA,2014J,Pass,M,0-35,N,2,0.17537145040960062,-0.5523320970286314
